OMEGA,AMPL
9.814499999999987123e-01,3.404656552046092521e-02
9.814999999999987068e-01,3.425429294461136698e-02
9.815499999999987013e-01,3.446335030643907921e-02
9.815999999999986958e-01,3.467285749546990259e-02
9.816499999999986903e-01,3.488222687555224411e-02
9.816999999999986848e-01,3.509104967156544824e-02
9.817499999999986793e-01,3.529901198724198080e-02
9.817999999999986738e-01,3.550582976380640965e-02
9.818499999999986683e-01,3.571119539930477788e-02
9.818999999999986628e-01,3.591473027459647638e-02
9.819499999999986573e-01,3.611593866887621851e-02
9.819999999999986517e-01,3.631416051809958218e-02
9.820499999999986462e-01,3.650852039998216808e-02
9.820999999999986407e-01,3.669787279388508905e-02
9.821499999999986352e-01,3.688074413204463914e-02
9.821999999999986297e-01,3.705527603108955959e-02
9.822499999999986242e-01,3.721917815749399561e-02
9.822999999999986187e-01,3.737204113092481433e-02
9.823499999999986132e-01,3.752339964100145919e-02
9.823999999999986077e-01,3.765862875571344970e-02
9.824499999999986022e-01,3.777105364615367111e-02
9.824999999999985967e-01,3.785662833475259698e-02
9.825499999999985912e-01,3.791187738201703961e-02
9.825999999999985857e-01,3.794179999197958703e-02
9.826499999999985802e-01,3.794847762954779019e-02
9.826999999999985747e-01,3.792252034411303097e-02
9.827499999999985691e-01,3.786978192533418941e-02
9.827999999999985636e-01,3.780033279017518816e-02
9.828499999999985581e-01,3.772786010811871038e-02
9.828999999999985526e-01,3.766796321432649974e-02
9.829499999999985471e-01,3.763555235945923588e-02
9.829999999999985416e-01,3.764795805876298279e-02
9.830499999999985361e-01,3.772183470656188808e-02
9.830999999999985306e-01,3.784095113900037138e-02
9.831499999999985251e-01,3.799925523873234207e-02
9.831999999999985196e-01,3.821035859203736340e-02
9.832499999999985141e-01,3.844334868083565393e-02
9.832999999999985086e-01,3.869021814856291042e-02
9.833499999999985031e-01,3.894629380710636080e-02
9.833999999999984976e-01,3.920832996563995698e-02
9.834499999999984921e-01,3.947411991492501965e-02
9.834999999999984865e-01,3.974218286870292299e-02
9.835499999999984810e-01,4.001153140038651856e-02
9.835999999999984755e-01,4.028150036924437599e-02
9.836499999999984700e-01,4.055162179551231871e-02
9.836999999999984645e-01,4.082153094991659154e-02
9.837499999999984590e-01,4.109089291462900834e-02
9.837999999999984535e-01,4.135934105253852994e-02
9.838499999999984480e-01,4.162642128010703851e-02
9.838999999999984425e-01,4.189153717396228854e-02
9.839499999999984370e-01,4.215389263992019853e-02
9.839999999999984315e-01,4.241242976122583386e-02
9.840499999999984260e-01,4.266576116858473988e-02
9.840999999999984205e-01,4.291209825399454336e-02
9.841499999999984150e-01,4.314918052190775538e-02
9.841999999999984095e-01,4.337421584468399705e-02
9.842499999999984039e-01,4.358567741931768103e-02
9.842999999999983984e-01,4.379378366955560126e-02
9.843499999999983929e-01,4.398198892222701661e-02
9.843999999999983874e-01,4.414304083600622403e-02
9.844499999999983819e-01,4.427705043611498970e-02
9.844999999999983764e-01,4.439370673328091321e-02
9.845499999999983709e-01,4.447055537143022874e-02
9.845999999999983654e-01,4.450650962654938841e-02
9.846499999999983599e-01,4.450423846060383437e-02
9.846999999999983544e-01,4.447115830238889539e-02
9.847499999999983489e-01,4.441973986731997254e-02
9.847999999999983434e-01,4.436668885244306193e-02
9.848499999999983379e-01,4.433080013034411404e-02
9.848999999999983324e-01,4.432978061344050591e-02
9.849499999999983268e-01,4.437691884023924060e-02
9.849999999999983213e-01,4.447879606323550117e-02
9.850499999999983158e-01,4.465317061085218031e-02
9.850999999999983103e-01,4.488343609298385550e-02
9.851499999999983048e-01,4.517209591300215543e-02
9.851999999999982993e-01,4.548824660884163290e-02
9.852499999999982938e-01,4.582213841516852293e-02
9.852999999999982883e-01,4.616828933268462415e-02
9.853499999999982828e-01,4.652287927887773650e-02
9.853999999999982773e-01,4.688330102161066687e-02
9.854499999999982718e-01,4.724779901638948704e-02
9.854999999999982663e-01,4.761519915120793200e-02
9.855499999999982608e-01,4.798470922042045311e-02
9.855999999999982553e-01,4.835577177206551447e-02
9.856499999999982498e-01,4.872795269100368282e-02
9.856999999999982442e-01,4.910085344773004734e-02
9.857499999999982387e-01,4.947403620563025489e-02
9.857999999999982332e-01,4.984695542039090793e-02
9.858499999999982277e-01,5.021888985073894723e-02
9.858999999999982222e-01,5.058886986777466621e-02
9.859499999999982167e-01,5.095559927329319089e-02
9.859999999999982112e-01,5.131736815706036681e-02
9.860499999999982057e-01,5.167196057494361644e-02
9.860999999999982002e-01,5.201656167191693464e-02
9.861499999999981947e-01,5.234767774172889576e-02
9.861999999999981892e-01,5.266186988662390628e-02
9.862499999999981837e-01,5.297020547010868746e-02
9.862999999999981782e-01,5.327374944770602722e-02
9.863499999999981727e-01,5.355475108899948600e-02
9.863999999999981672e-01,5.379783060485559404e-02
9.864499999999981616e-01,5.399676609416882017e-02
9.864999999999981561e-01,5.414708739865892184e-02
9.865499999999981506e-01,5.424753225704361664e-02
9.865999999999981451e-01,5.430159808987478770e-02
9.866499999999981396e-01,5.431878206720935215e-02
9.866999999999981341e-01,5.431494335829090137e-02
9.867499999999981286e-01,5.431123244086772522e-02
9.867999999999981231e-01,5.433134476901303744e-02
9.868499999999981176e-01,5.439749042548255864e-02
9.868999999999981121e-01,5.452620737500525616e-02
9.869499999999981066e-01,5.472553277641300368e-02
9.869999999999981011e-01,5.499466159845349533e-02
9.870499999999980956e-01,5.532609590746732225e-02
9.870999999999980901e-01,5.572578962919336881e-02
9.871499999999980846e-01,5.619367070265000874e-02
9.871999999999980790e-01,5.668629036933321014e-02
9.872499999999980735e-01,5.719685980735388781e-02
9.872999999999980680e-01,5.772064728900917069e-02
9.873499999999980625e-01,5.825442667018197740e-02
9.873999999999980570e-01,5.879603277700735930e-02
9.874499999999980515e-01,5.934402746834528675e-02
9.874999999999980460e-01,5.989745160167699034e-02
9.875499999999980405e-01,6.045564076659913633e-02
9.875999999999980350e-01,6.101808496933223275e-02
9.876499999999980295e-01,6.158431617220555543e-02
9.876999999999980240e-01,6.215381141189569442e-02
9.877499999999980185e-01,6.272590241471984185e-02
9.877999999999980130e-01,6.329968427277903043e-02
9.878499999999980075e-01,6.387391698331386369e-02
9.878999999999980020e-01,6.444691741574308519e-02
9.879499999999979964e-01,6.501643861686061399e-02
9.879999999999979909e-01,6.560222388216677136e-02
9.880499999999979854e-01,6.618298887484815041e-02
9.880999999999979799e-01,6.675212268433401708e-02
9.881499999999979744e-01,6.730388543951391911e-02
9.881999999999979689e-01,6.783385424697793709e-02
9.882499999999979634e-01,6.835070524797433322e-02
9.882999999999979579e-01,6.882846164012630663e-02
9.883499999999979524e-01,6.925779484600962099e-02
9.883999999999979469e-01,6.963050392746683581e-02
9.884499999999979414e-01,6.994094953352020250e-02
9.884999999999979359e-01,7.018809034295173110e-02
9.885499999999979304e-01,7.037761569514908166e-02
9.885999999999979249e-01,7.052357980742549048e-02
9.886499999999979194e-01,7.064873247431828485e-02
9.886999999999979138e-01,7.078278818907274283e-02
9.887499999999979083e-01,7.095836588424629665e-02
9.887999999999979028e-01,7.120526668650452307e-02
9.888499999999978973e-01,7.154478173434304644e-02
9.888999999999978918e-01,7.198616484937173099e-02
9.889499999999978863e-01,7.252670472977500171e-02
9.889999999999978808e-01,7.315514196630432120e-02
9.890499999999978753e-01,7.386261273320182674e-02
9.890999999999978698e-01,7.464333556746514942e-02
9.891499999999978643e-01,7.546786537261569727e-02
9.891999999999978588e-01,7.632739454465550799e-02
9.892499999999978533e-01,7.721572664700795952e-02
9.892999999999978478e-01,7.812862152532860927e-02
9.893499999999978423e-01,7.906325224896006143e-02
9.893999999999978368e-01,8.001778562548766960e-02
9.894499999999978312e-01,8.099106261300624554e-02
9.894999999999978257e-01,8.198235376105310335e-02
9.895499999999978202e-01,8.299116638400629020e-02
9.895999999999978147e-01,8.401708277492227206e-02
9.896499999999978092e-01,8.505961357118349553e-02
9.896999999999978037e-01,8.611805293966927344e-02
9.897499999999977982e-01,8.719132377339795792e-02
9.897999999999977927e-01,8.827780364186543771e-02
9.898499999999977872e-01,8.937512480915695001e-02
9.898999999999977817e-01,9.047994427913935711e-02
9.899499999999977762e-01,9.158768672311778936e-02
9.899999999999977707e-01,9.269227792285214540e-02
9.900499999999977652e-01,9.378589813831146593e-02
9.900999999999977597e-01,9.485882306789471252e-02
9.901499999999977542e-01,9.591360028246463665e-02
9.901999999999977486e-01,9.693192370083651699e-02
9.902499999999977431e-01,9.789225041265053884e-02
9.902999999999977376e-01,9.878096183745077585e-02
9.903499999999977321e-01,9.958757514713410808e-02
9.903999999999977266e-01,1.003080535318804645e-01
9.904499999999977211e-01,1.009485931916581924e-01
9.904999999999977156e-01,1.015289923826248331e-01
9.905499999999977101e-01,1.020842002747494454e-01
9.905999999999977046e-01,1.026624901412587637e-01
9.906499999999976991e-01,1.033193252508144977e-01
9.906999999999976936e-01,1.041075847622587314e-01
9.907499999999976881e-01,1.050669270101161901e-01
9.907999999999976826e-01,1.062164047498263819e-01
9.908499999999976771e-01,1.075536140089273368e-01
9.908999999999976716e-01,1.090605105264798869e-01
9.909499999999976660e-01,1.107237042173913333e-01
9.909999999999976605e-01,1.125188439166578402e-01
9.910499999999976550e-01,1.144143579839558139e-01
9.910999999999976495e-01,1.163978090410072858e-01
9.911499999999976440e-01,1.184614478287625561e-01
9.911999999999976385e-01,1.206009735133865834e-01
9.912499999999976330e-01,1.228145609231030555e-01
9.912999999999976275e-01,1.251021237476490078e-01
9.913499999999976220e-01,1.274647510680337326e-01
9.913999999999976165e-01,1.299042583214503055e-01
9.914499999999976110e-01,1.324228008187615380e-01
9.914999999999976055e-01,1.350224969275677644e-01
9.915499999999976000e-01,1.377050163270203686e-01
9.915999999999975945e-01,1.404710868315346417e-01
9.916499999999975890e-01,1.433198693557082570e-01
9.916999999999975834e-01,1.462481604372914690e-01
9.917499999999975779e-01,1.492493767407704064e-01
9.917999999999975724e-01,1.523123319021108257e-01
9.918499999999975669e-01,1.554198738182011597e-01
9.918999999999975614e-01,1.586301333060572971e-01
9.919499999999975559e-01,1.619369888818460168e-01
9.919999999999975504e-01,1.652277980643412358e-01
9.920499999999975449e-01,1.684404637423243811e-01
9.920999999999975394e-01,1.715307915457650878e-01
9.921499999999975339e-01,1.744737551172213519e-01
9.921999999999975284e-01,1.772889191114472851e-01
9.922499999999975229e-01,1.800714752499026350e-01
9.922999999999975174e-01,1.830169324477993187e-01
9.923499999999975119e-01,1.864183468178552128e-01
9.923999999999975064e-01,1.906159975333004131e-01
9.924499999999975008e-01,1.959049031358449655e-01
9.924999999999974953e-01,2.024522107436322882e-01
9.925499999999974898e-01,2.103249224965564046e-01
9.925999999999974843e-01,2.195331990098419728e-01
9.926499999999974788e-01,2.302178241745531095e-01
9.926999999999974733e-01,2.427819149198111870e-01
9.927499999999974678e-01,2.580367662357894165e-01
9.927999999999974623e-01,2.781639589316971528e-01
9.928499999999974568e-01,3.082257815667735490e-01
9.928999999999974513e-01,3.654080631686058567e-01
9.929499999999974458e-01,5.456745582034707720e-01
9.929999999999974403e-01,5.745325818489492864e-01
9.930499999999974348e-01,5.992402011408435314e-01
9.930999999999974293e-01,5.871985082183012183e-01
9.931499999999974237e-01,5.804505017473213790e-01
9.931999999999974182e-01,5.753146171960069610e-01
9.932499999999974127e-01,5.697986608821902221e-01
9.932999999999974072e-01,5.641295516775234331e-01
9.933499999999974017e-01,5.583743861380906504e-01
9.933999999999973962e-01,5.525269529515518530e-01
9.934499999999973907e-01,5.465871452327775160e-01
9.934999999999973852e-01,5.405580890086166823e-01
9.935499999999973797e-01,5.344427185708657824e-01
9.935999999999973742e-01,5.282439216347308841e-01
9.936499999999973687e-01,5.219670315249714809e-01
9.936999999999973632e-01,5.156128272328009965e-01
9.937499999999973577e-01,5.096037700242934676e-01
9.937999999999973522e-01,5.037145808801951619e-01
9.938499999999973467e-01,4.977399728642283860e-01
9.938999999999973411e-01,4.916831198079540943e-01
9.939499999999973356e-01,4.855472943914229123e-01
9.939999999999973301e-01,4.793358786984265874e-01
9.940499999999973246e-01,4.730523728962914842e-01
9.940999999999973191e-01,4.667004058010557066e-01
9.941499999999973136e-01,4.602854275189309230e-01
9.941999999999973081e-01,4.538110631894846092e-01
9.942499999999973026e-01,4.472799990629982569e-01
9.942999999999972971e-01,4.406964680396710521e-01
9.943499999999972916e-01,4.340648647767503809e-01
9.943999999999972861e-01,4.278282499436896757e-01
9.944499999999972806e-01,4.216090899641258272e-01
9.944999999999972751e-01,4.153395538767658546e-01
9.945499999999972696e-01,4.090252060352793095e-01
9.945999999999972641e-01,4.026739585781111130e-01
9.946499999999972585e-01,3.962880687475694441e-01
9.946999999999972530e-01,3.898729436637325962e-01
9.947499999999972475e-01,3.834341712470234476e-01
9.947999999999972420e-01,3.769774194975032411e-01
9.948499999999972365e-01,3.705084049045103689e-01
9.948999999999972310e-01,3.640328505499168532e-01
9.949499999999972255e-01,3.575564400265379694e-01
9.949999999999972200e-01,3.510847651477326248e-01
9.950499999999972145e-01,3.449191107134829126e-01
9.950999999999972090e-01,3.388649943293801092e-01
9.951499999999972035e-01,3.328162530817436737e-01
9.951999999999971980e-01,3.267776904906133373e-01
9.952499999999971925e-01,3.207537066916906765e-01
9.952999999999971870e-01,3.147482310313731158e-01
9.953499999999971815e-01,3.087646626209948342e-01
9.953999999999971759e-01,3.028058249887080056e-01
9.954499999999971704e-01,2.968739444181766607e-01
9.954999999999971649e-01,2.909706610344142685e-01
9.955499999999971594e-01,2.850970833282852057e-01
9.955999999999971539e-01,2.792538981673357568e-01
9.956499999999971484e-01,2.734415526943498875e-01
9.956999999999971429e-01,2.677756766311477632e-01
9.957499999999971374e-01,2.623179997389232798e-01
9.957999999999971319e-01,2.568765244883224885e-01
9.958499999999971264e-01,2.514531255000174159e-01
9.958999999999971209e-01,2.460514385308380791e-01
9.959499999999971154e-01,2.406774858560143671e-01
9.959999999999971099e-01,2.353402522632261906e-01
9.960499999999971044e-01,2.300521097518833102e-01
9.960999999999970989e-01,2.248289656510450152e-01
9.961499999999970933e-01,2.196900223439575417e-01
9.961999999999970878e-01,2.146570495396826761e-01
9.962499999999970823e-01,2.097531509374866987e-01
9.962999999999970768e-01,2.050011028834193560e-01
9.963499999999970713e-01,2.004214569923841727e-01
9.963999999999970658e-01,1.960307107436572438e-01
9.964499999999970603e-01,1.918398736568950047e-01
9.964999999999970548e-01,1.878537182340602185e-01
9.965499999999970493e-01,1.840708575234665523e-01
9.965999999999970438e-01,1.804845845560190398e-01
9.966499999999970383e-01,1.770842373882685894e-01
9.966999999999970328e-01,1.738642605450469725e-01
9.967499999999970273e-01,1.708112198706541462e-01
9.967999999999970218e-01,1.679017255889225235e-01
9.968499999999970163e-01,1.651226069508533456e-01
9.968999999999970107e-01,1.624619520120125504e-01
9.969499999999970052e-01,1.599092330922499416e-01
9.969999999999969997e-01,1.574552747375611295e-01
9.970499999999969942e-01,1.550921426782658208e-01
9.970999999999969887e-01,1.528129948513986258e-01
9.971499999999969832e-01,1.506119197256626796e-01
9.971999999999969777e-01,1.484837811588254342e-01
9.972499999999969722e-01,1.464240746387880376e-01
9.972999999999969667e-01,1.444287966283248903e-01
9.973499999999969612e-01,1.424943259926218786e-01
9.973999999999969557e-01,1.406173188924269568e-01
9.974499999999969502e-01,1.387946069786244740e-01
9.974999999999969447e-01,1.370231024221167104e-01
9.975499999999969392e-01,1.353421649680126571e-01
9.975999999999969337e-01,1.337120575566576042e-01
9.976499999999969281e-01,1.321252253495067419e-01
9.976999999999969226e-01,1.305781015650986920e-01
9.977499999999969171e-01,1.290666710829949937e-01
9.977999999999969116e-01,1.275863159313203321e-01
9.978499999999969061e-01,1.261316501280405900e-01
9.978999999999969006e-01,1.246963486575761032e-01
9.979499999999968951e-01,1.232729856426535986e-01
9.979999999999968896e-01,1.218529107977130155e-01
9.980499999999968841e-01,1.204274821682741886e-01
9.980999999999968786e-01,1.190029059301312975e-01
9.981499999999968731e-01,1.175503721807027585e-01
9.981999999999968676e-01,1.160571913196901533e-01
9.982499999999968621e-01,1.145116553593767128e-01
9.982999999999968566e-01,1.129043713792395598e-01
9.983499999999968511e-01,1.112302645771384435e-01
9.983999999999968455e-01,1.094908187863928017e-01
9.984499999999968400e-01,1.076961133359944089e-01
9.984999999999968345e-01,1.058659993864647098e-01
9.985499999999968290e-01,1.040296654125774933e-01
9.985999999999968235e-01,1.022230323501951699e-01
9.986499999999968180e-01,1.004839870246381633e-01
9.986999999999968125e-01,9.884632008798298342e-02
9.987499999999968070e-01,9.733403148895772294e-02
9.987999999999968015e-01,9.595788896837918747e-02
9.988499999999967960e-01,9.471542526554868613e-02
9.988999999999967905e-01,9.359413489829776500e-02
9.989499999999967850e-01,9.257628621967699256e-02
9.989999999999967795e-01,9.165716876469344465e-02
9.990499999999967740e-01,9.081102867343876506e-02
