OMEGA,AMPL
9.955500000000004901e-01,2.837742276364770277e-01
9.955000000000004956e-01,2.898720158308250583e-01
9.954500000000005011e-01,2.959919439849040823e-01
9.954000000000005066e-01,3.021315371135694927e-01
9.953500000000005121e-01,3.082884476866077916e-01
9.953000000000005176e-01,3.144602031360232419e-01
9.952500000000005231e-01,3.206440448255507558e-01
9.952000000000005286e-01,3.268368409386974149e-01
9.951500000000005342e-01,3.330350559458029047e-01
9.951000000000005397e-01,3.392347593772806480e-01
9.950500000000005452e-01,3.454316601227584993e-01
9.950000000000005507e-01,3.516211539789527163e-01
9.949500000000005562e-01,3.577983846300237247e-01
9.949000000000005617e-01,3.643649214943048831e-01
9.948500000000005672e-01,3.709515159726065603e-01
9.948000000000005727e-01,3.775262393472241795e-01
9.947500000000005782e-01,3.840838097741002266e-01
9.947000000000005837e-01,3.906189413127990062e-01
9.946500000000005892e-01,3.971263835666836717e-01
9.946000000000005947e-01,4.036009509565824938e-01
9.945500000000006002e-01,4.100375504501872492e-01
9.945000000000006057e-01,4.164312017666104149e-01
9.944500000000006112e-01,4.227770543705279271e-01
9.944000000000006168e-01,4.290703990745552421e-01
9.943500000000006223e-01,4.353066757165978129e-01
9.943000000000006278e-01,4.414814779840009473e-01
9.942500000000006333e-01,4.481196696929679590e-01
9.942000000000006388e-01,4.547181581660475480e-01
9.941500000000006443e-01,4.612591489364810116e-01
9.941000000000006498e-01,4.677387794421793976e-01
9.940500000000006553e-01,4.741533211723552022e-01
9.940000000000006608e-01,4.804991724843707956e-01
9.939500000000006663e-01,4.867728513298276161e-01
9.939000000000006718e-01,4.929709865546644254e-01
9.938500000000006773e-01,4.990903072121068984e-01
9.938000000000006828e-01,5.051276342586014101e-01
9.937500000000006883e-01,5.110798703260845954e-01
9.937000000000006938e-01,5.169439878143161637e-01
9.936500000000006994e-01,5.228976791845950656e-01
9.936000000000007049e-01,5.292388736855261344e-01
9.935500000000007104e-01,5.355002405606285043e-01
9.935000000000007159e-01,5.416789288725161189e-01
9.934500000000007214e-01,5.477721099279827532e-01
9.934000000000007269e-01,5.537769677048648420e-01
9.933500000000007324e-01,5.596906879212137920e-01
9.933000000000007379e-01,5.655104486731006297e-01
9.932500000000007434e-01,5.712334088885214767e-01
9.932000000000007489e-01,5.768566984729952551e-01
9.931500000000007544e-01,5.823774085060934302e-01
9.931000000000007599e-01,5.877925785024137317e-01
9.930500000000007654e-01,5.931439304633417953e-01
9.930000000000007709e-01,5.991266310034440989e-01
9.929500000000007764e-01,6.050137896183470643e-01
9.929000000000007820e-01,6.108022759154833059e-01
9.928500000000007875e-01,6.164888626097821955e-01
9.928000000000007930e-01,6.220702125524855131e-01
9.927500000000007985e-01,6.275428654331590694e-01
9.927000000000008040e-01,6.329032231266348285e-01
9.926500000000008095e-01,6.381475349941809760e-01
9.926000000000008150e-01,6.432718795555643077e-01
9.925500000000008205e-01,6.482765846429776602e-01
9.925000000000008260e-01,6.531540233982923160e-01
9.924500000000008315e-01,6.584816517549899606e-01
9.924000000000008370e-01,6.640440820458565208e-01
9.923500000000008425e-01,6.694880526515367691e-01
9.923000000000008480e-01,6.748086341120711484e-01
9.922500000000008535e-01,6.800005876277157579e-01
9.922000000000008590e-01,6.850597701754009838e-01
9.921500000000008646e-01,6.899832731289827770e-01
9.921000000000008701e-01,6.947602214454100533e-01
9.920500000000008756e-01,6.993837074329141146e-01
9.920000000000008811e-01,7.038462710604055372e-01
9.919500000000008866e-01,7.084972364263535383e-01
9.919000000000008921e-01,7.137760469159435406e-01
9.918500000000008976e-01,7.189034725258843794e-01
9.918000000000009031e-01,7.238736885603213045e-01
9.917500000000009086e-01,7.286717391966608393e-01
9.917000000000009141e-01,7.332864023283683919e-01
9.916500000000009196e-01,7.377051782548658121e-01
9.916000000000009251e-01,7.419140552980145742e-01
9.915500000000009306e-01,7.458972186729321274e-01
9.915000000000009361e-01,7.502632687311282522e-01
9.914500000000009416e-01,7.552312433968683125e-01
9.914000000000009472e-01,7.599708447768513953e-01
9.913500000000009527e-01,7.644589701762869449e-01
9.913000000000009582e-01,7.686682765568626508e-01
9.912500000000009637e-01,7.725659526298978008e-01
9.912000000000009692e-01,7.761119980395631002e-01
9.911500000000009747e-01,7.797177495473754938e-01
9.911000000000009802e-01,7.844145102951748383e-01
9.910500000000009857e-01,7.887003718583328604e-01
9.910000000000009912e-01,7.924899283648724202e-01
9.909500000000009967e-01,7.956637351541561154e-01
9.909000000000010022e-01,7.980463283304194411e-01
9.908500000000010077e-01,8.022337172008033868e-01
9.908000000000010132e-01,8.055246818233467998e-01
9.907500000000010187e-01,8.070799821034768673e-01
9.907000000000010242e-01,8.088445115964827403e-01
9.906500000000010298e-01,8.069554970929568860e-01
9.906000000000010353e-01,7.971496472545949175e-01
9.905500000000010408e-01,6.542689973185228380e-01
9.905000000000010463e-01,7.832924180663874969e-02
9.904500000000010518e-01,8.884551947667052030e-02
9.904000000000010573e-01,9.917771147925506792e-02
9.903500000000010628e-01,1.002385982153243538e-01
9.903000000000010683e-01,9.943263774090908835e-02
9.902500000000010738e-01,9.841208075515189835e-02
9.902000000000010793e-01,9.735217149171639106e-02
9.901500000000010848e-01,9.624636870283066747e-02
9.901000000000010903e-01,9.509902952119816955e-02
9.900500000000010958e-01,9.391589006650971627e-02
9.900000000000011013e-01,9.271863579758662932e-02
9.899500000000011068e-01,9.152251512099188191e-02
9.899000000000011124e-01,9.033730574971475524e-02
9.898500000000011179e-01,8.916919583378121739e-02
9.898000000000011234e-01,8.802197494616693929e-02
9.897500000000011289e-01,8.689782199208492819e-02
9.897000000000011344e-01,8.579787831433489942e-02
9.896500000000011399e-01,8.472264633726110661e-02
9.896000000000011454e-01,8.367227157427946371e-02
9.895500000000011509e-01,8.264674849923919764e-02
9.895000000000011564e-01,8.164607876516043194e-02
9.894500000000011619e-01,8.067040234699131285e-02
9.894000000000011674e-01,7.972011601068379472e-02
9.893500000000011729e-01,7.879598916340840864e-02
9.893000000000011784e-01,7.789928374231579189e-02
9.892500000000011839e-01,7.703188097394218781e-02
9.892000000000011894e-01,7.619641254108104611e-02
9.891500000000011950e-01,7.539638807766750606e-02
9.891000000000012005e-01,7.463629818267965288e-02
9.890500000000012060e-01,7.393611365141890268e-02
9.890000000000012115e-01,7.329446128597344456e-02
9.889500000000012170e-01,7.271300651674561522e-02
9.889000000000012225e-01,7.219856626211493267e-02
9.888500000000012280e-01,7.175701553418600831e-02
9.888000000000012335e-01,7.139195521837971015e-02
9.887500000000012390e-01,7.110302970584261861e-02
9.887000000000012445e-01,7.088411642380677835e-02
9.886500000000012500e-01,7.072183253444258577e-02
9.886000000000012555e-01,7.059500946170652047e-02
9.885500000000012610e-01,7.047583521688995101e-02
9.885000000000012665e-01,7.033308323031475795e-02
9.884500000000012720e-01,7.013715178644884529e-02
9.884000000000012776e-01,6.986569318624737124e-02
9.883500000000012831e-01,6.950790570084253162e-02
9.883000000000012886e-01,6.906571213347915961e-02
9.882500000000012941e-01,6.855129516743875551e-02
9.882000000000012996e-01,6.799898254891231786e-02
9.881500000000013051e-01,6.741488265667956725e-02
9.881000000000013106e-01,6.680574043513151650e-02
9.880500000000013161e-01,6.618300970387139270e-02
9.880000000000013216e-01,6.556231288947871050e-02
9.879500000000013271e-01,6.495652113680909501e-02
9.879000000000013326e-01,6.435083033472834002e-02
9.878500000000013381e-01,6.374808203560899944e-02
9.878000000000013436e-01,6.315018347072663685e-02
9.877500000000013491e-01,6.255840079794509900e-02
9.877000000000013546e-01,6.197357560859802217e-02
9.876500000000013602e-01,6.139628715493637007e-02
9.876000000000013657e-01,6.082697900422005810e-02
9.875500000000013712e-01,6.026606242004878961e-02
9.875000000000013767e-01,5.971400810797355962e-02
9.874500000000013822e-01,5.917143401772236716e-02
9.874000000000013877e-01,5.863919543102180665e-02
9.873500000000013932e-01,5.811848203554375453e-02
9.873000000000013987e-01,5.761092430691122646e-02
9.872500000000014042e-01,5.711870874155253880e-02
9.872000000000014097e-01,5.664469631578463588e-02
9.871500000000014152e-01,5.619253072617264727e-02
9.871000000000014207e-01,5.578743955342044952e-02
9.870500000000014262e-01,5.543849494431279945e-02
9.870000000000014317e-01,5.513040617689814876e-02
9.869500000000014373e-01,5.486844762077665999e-02
9.869000000000014428e-01,5.465712098287389686e-02
9.868500000000014483e-01,5.449914728751065196e-02
9.868000000000014538e-01,5.439421085530341676e-02
9.867500000000014593e-01,5.433763138964174677e-02
9.867000000000014648e-01,5.431930487796061274e-02
9.866500000000014703e-01,5.432339691023406469e-02
9.866000000000014758e-01,5.432928935000965603e-02
9.865500000000014813e-01,5.431405210396625383e-02
9.865000000000014868e-01,5.425618579196472835e-02
9.864500000000014923e-01,5.413969858583241729e-02
9.864000000000014978e-01,5.395710969135032731e-02
9.863500000000015033e-01,5.371014451185875116e-02
9.863000000000015088e-01,5.340782880577409075e-02
9.862500000000015143e-01,5.308821111940684179e-02
9.862000000000015199e-01,5.275959351172304634e-02
9.861500000000015254e-01,5.241030283763157410e-02
9.861000000000015309e-01,5.204393295147642651e-02
9.860500000000015364e-01,5.166678487847470996e-02
9.860000000000015419e-01,5.128339497086720211e-02
9.859500000000015474e-01,5.089697175444914817e-02
9.859000000000015529e-01,5.050975545276333717e-02
9.858500000000015584e-01,5.012329562958469514e-02
9.858000000000015639e-01,4.973866061659804744e-02
9.857500000000015694e-01,4.935659521558617008e-02
9.857000000000015749e-01,4.897764012133690864e-02
9.856500000000015804e-01,4.860222722518536126e-02
9.856000000000015859e-01,4.823075836394688509e-02
9.855500000000015914e-01,4.786367659747650660e-02
9.855000000000015969e-01,4.750153567939015276e-02
9.854500000000016025e-01,4.714507196760068380e-02
9.854000000000016080e-01,4.679528319991448082e-02
9.853500000000016135e-01,4.645351550231578003e-02
9.853000000000016190e-01,4.612155868383048529e-02
9.852500000000016245e-01,4.580174557969509536e-02
9.852000000000016300e-01,4.549704518783988932e-02
9.851500000000016355e-01,4.521113079135011259e-02
9.851000000000016410e-01,4.496182341564383678e-02
9.850500000000016465e-01,4.474954630354466278e-02
9.850000000000016520e-01,4.458334466889806585e-02
9.849500000000016575e-01,4.446741200958457402e-02
9.849000000000016630e-01,4.439292339829739586e-02
9.848500000000016685e-01,4.435977347449092389e-02
9.848000000000016740e-01,4.436436476570920773e-02
9.847500000000016795e-01,4.439875306139033639e-02
9.847000000000016851e-01,4.445039456569128966e-02
9.846500000000016906e-01,4.450289643810118739e-02
9.846000000000016961e-01,4.453798693827457078e-02
9.845500000000017016e-01,4.453850006750986051e-02
9.845000000000017071e-01,4.449162506498272052e-02
9.844500000000017126e-01,4.439129875747239995e-02
9.844000000000017181e-01,4.426124907450792317e-02
9.843500000000017236e-01,4.409087545484003529e-02
9.843000000000017291e-01,4.388296074001190455e-02
9.842500000000017346e-01,4.366099761061269929e-02
9.842000000000017401e-01,4.342566611203103888e-02
9.841500000000017456e-01,4.317489607147096536e-02
9.841000000000017511e-01,4.291374074075330475e-02
9.840500000000017566e-01,4.264588131461505283e-02
9.840000000000017621e-01,4.237395396653036855e-02
9.839500000000017677e-01,4.209982452442576073e-02
9.839000000000017732e-01,4.182480368996614739e-02
9.838500000000017787e-01,4.154981168045606549e-02
9.838000000000017842e-01,4.127550288133956247e-02
9.837500000000017897e-01,4.100236197270249600e-02
9.837000000000017952e-01,4.073078061462027250e-02
9.836500000000018007e-01,4.046112234388254958e-02
9.836000000000018062e-01,4.019378157657488293e-02
9.835500000000018117e-01,3.992924177667647734e-02
9.835000000000018172e-01,3.966813654767893660e-02
9.834500000000018227e-01,3.941131684909066069e-02
9.834000000000018282e-01,3.915992611990460476e-02
9.833500000000018337e-01,3.891548291244661950e-02
9.833000000000018392e-01,3.867996806141259236e-02
9.832500000000018447e-01,3.845590766076305983e-02
9.832000000000018503e-01,3.824643546322113036e-02
9.831500000000018558e-01,3.806617736731326973e-02
9.831000000000018613e-01,3.792003885097757626e-02
9.830500000000018668e-01,3.780242777198526000e-02
9.830000000000018723e-01,3.771720193346592143e-02
9.829500000000018778e-01,3.767620164419573786e-02
9.829000000000018833e-01,3.767834038830158300e-02
9.828500000000018888e-01,3.771142181955247641e-02
9.828000000000018943e-01,3.776865615190300174e-02
9.827500000000018998e-01,3.783939714754217670e-02
9.827000000000019053e-01,3.790982595814212236e-02
9.826500000000019108e-01,3.796466175077076177e-02
9.826000000000019163e-01,3.798969810105298772e-02
9.825500000000019218e-01,3.798063788644930050e-02
9.825000000000019273e-01,3.794344213729627241e-02
9.824500000000019329e-01,3.786306688317806618e-02
9.824000000000019384e-01,3.774404198906881891e-02
9.823500000000019439e-01,3.759375121741634351e-02
9.823000000000019494e-01,3.743207942544376360e-02
9.822500000000019549e-01,3.726186654594849934e-02
9.822000000000019604e-01,3.707803488588842095e-02
9.821500000000019659e-01,3.688471496348055129e-02
9.821000000000019714e-01,3.668493809185634918e-02
9.820500000000019769e-01,3.648089257934615526e-02
9.820000000000019824e-01,3.627414079576347927e-02
9.819500000000019879e-01,3.606579137863434592e-02
9.819000000000019934e-01,3.585663156528914181e-02
9.818500000000019989e-01,3.564722852642075029e-02
9.818000000000020044e-01,3.543800839222407267e-02
9.817500000000020099e-01,3.522931989329051300e-02
9.817000000000020155e-01,3.502148929983751879e-02
9.816500000000020210e-01,3.481487099882503433e-02
9.816000000000020265e-01,3.460989819254883804e-02
9.815500000000020320e-01,3.440713700200128539e-02
9.815000000000020375e-01,3.420734638598491029e-02
9.814500000000020430e-01,3.401154556986692862e-02
9.814000000000020485e-01,3.382108882499150482e-02
9.813500000000020540e-01,3.363774407887309970e-02
9.813000000000020595e-01,3.346376777745904002e-02
9.812500000000020650e-01,3.330196080206337950e-02
9.812000000000020705e-01,3.316644609643816521e-02
9.811500000000020760e-01,3.306211134659364087e-02
9.811000000000020815e-01,3.298251281187690453e-02
9.810500000000020870e-01,3.293094275513971242e-02
9.810000000000020925e-01,3.290973535083561302e-02
9.809500000000020981e-01,3.291987593187046396e-02
9.809000000000021036e-01,3.296896251093898306e-02
9.808500000000021091e-01,3.303749527844634937e-02
9.808000000000021146e-01,3.311581495507591455e-02
9.807500000000021201e-01,3.319169627561992936e-02
9.807000000000021256e-01,3.325197100734410272e-02
9.806500000000021311e-01,3.329604654339968911e-02
9.806000000000021366e-01,3.331111562482384075e-02
9.805500000000021421e-01,3.328902941229488349e-02
9.805000000000021476e-01,3.323015591881513242e-02
9.804500000000021531e-01,3.313890591497719446e-02
9.804000000000021586e-01,3.302176963847258673e-02
9.803500000000021641e-01,3.289810905123514984e-02
9.803000000000021696e-01,3.276767840578934110e-02
9.802500000000021751e-01,3.262554575469579776e-02
9.802000000000021807e-01,3.247507021910193276e-02
9.801500000000021862e-01,3.231872633896084451e-02
9.801000000000021917e-01,3.215830930625653700e-02
9.800500000000021972e-01,3.199510869468995961e-02
9.800000000000022027e-01,3.183004597085892229e-02
9.799500000000022082e-01,3.166378157801831572e-02
9.799000000000022137e-01,3.149679715837089972e-02
9.798500000000022192e-01,3.132946069008595708e-02
9.798000000000022247e-01,3.116208003069569424e-02
9.797500000000022302e-01,3.099494997920707387e-02
9.797000000000022357e-01,3.082839692749570967e-02
9.796500000000022412e-01,3.066282445127003695e-02
9.796000000000022467e-01,3.049876289252270722e-02
9.795500000000022522e-01,3.033692498617376540e-02
9.795000000000022577e-01,3.017826874318260688e-02
9.794500000000022633e-01,3.002406707308343317e-02
9.794000000000022688e-01,2.987598037428158132e-02
9.793500000000022743e-01,2.973612414934265549e-02
9.793000000000022798e-01,2.960711600915564776e-02
9.792500000000022853e-01,2.950571524514102734e-02
9.792000000000022908e-01,2.943120654546140663e-02
9.791500000000022963e-01,2.937911328767578434e-02
9.791000000000023018e-01,2.935220253850353775e-02
9.790500000000023073e-01,2.935221416903715033e-02
9.790000000000023128e-01,2.937913585381899881e-02
9.789500000000023183e-01,2.943046815926722570e-02
9.789000000000023238e-01,2.950155736744358714e-02
9.788500000000023293e-01,2.958179772845073024e-02
9.788000000000023348e-01,2.966120823042203702e-02
9.787500000000023404e-01,2.972881957053206958e-02
9.787000000000023459e-01,2.977356914343981531e-02
9.786500000000023514e-01,2.978818923428568771e-02
9.786000000000023569e-01,2.976985536857798889e-02
9.785500000000023624e-01,2.972008518572892208e-02
9.785000000000023679e-01,2.964345419581133553e-02
9.784500000000023734e-01,2.954675961626961403e-02
9.784000000000023789e-01,2.944894908880621789e-02
9.783500000000023844e-01,2.934386753159881969e-02
9.783000000000023899e-01,2.922899583509396340e-02
9.782500000000023954e-01,2.910701876432750940e-02
9.782000000000024009e-01,2.897991596168488643e-02
9.781500000000024064e-01,2.884912758352529277e-02
9.781000000000024119e-01,2.871569225455221364e-02
9.780500000000024174e-01,2.858035666096838193e-02
9.780000000000024230e-01,2.844366070338464475e-02
9.779500000000024285e-01,2.830600407459073556e-02
9.779000000000024340e-01,2.816769975558050879e-02
9.778500000000024395e-01,2.802901930173469502e-02
9.778000000000024450e-01,2.789023393920191107e-02
9.777500000000024505e-01,2.775165488619489237e-02
9.777000000000024560e-01,2.761367585852965087e-02
9.776500000000024615e-01,2.747682018568938650e-02
9.776000000000024670e-01,2.734179435138810177e-02
9.775500000000024725e-01,2.720954861035741051e-02
9.775000000000024780e-01,2.708134336819921148e-02
9.774500000000024835e-01,2.695881698156584946e-02
9.774000000000024890e-01,2.684404526071241040e-02
9.773500000000024945e-01,2.673957583355903930e-02
9.773000000000025000e-01,2.666827471808762978e-02
9.772500000000025056e-01,2.661740285448848872e-02
9.772000000000025111e-01,2.658756048473702449e-02
9.771500000000025166e-01,2.658094657715363851e-02
9.771000000000025221e-01,2.659857423185090636e-02
9.770500000000025276e-01,2.663959378234267636e-02
9.770000000000025331e-01,2.670068019941344156e-02
9.769500000000025386e-01,2.677571304363750987e-02
9.769000000000025441e-01,2.685600800413361078e-02
9.768500000000025496e-01,2.693127615365652899e-02
9.768000000000025551e-01,2.699125452360383315e-02
9.767500000000025606e-01,2.702762178312577424e-02
9.767000000000025661e-01,2.703555378318325819e-02
9.766500000000025716e-01,2.701430266486389703e-02
9.766000000000025771e-01,2.696658398815288127e-02
9.765500000000025826e-01,2.689713489612086811e-02
9.765000000000025882e-01,2.681603895343161181e-02
9.764500000000025937e-01,2.673556335136117318e-02
9.764000000000025992e-01,2.664716044484526786e-02
9.763500000000026047e-01,2.655077557668522950e-02
9.763000000000026102e-01,2.644850162031988153e-02
9.762500000000026157e-01,2.634188032408478486e-02
9.762000000000026212e-01,2.623203438533659032e-02
9.761500000000026267e-01,2.611977600908581623e-02
9.761000000000026322e-01,2.600569250475808294e-02
9.760500000000026377e-01,2.589021337445520515e-02
9.760000000000026432e-01,2.577366366009952239e-02
9.759500000000026487e-01,2.565630800372963732e-02
9.759000000000026542e-01,2.553838947884112115e-02
9.758500000000026597e-01,2.542016633030286590e-02
9.758000000000026652e-01,2.530194972148826910e-02
9.757500000000026708e-01,2.518414488010656954e-02
9.757000000000026763e-01,2.506729764100989327e-02
9.756500000000026818e-01,2.495214774394546517e-02
9.756000000000026873e-01,2.483968884606851252e-02
9.755500000000026928e-01,2.473123272782033408e-02
9.755000000000026983e-01,2.462847161556374481e-02
9.754500000000027038e-01,2.453352659842705785e-02
9.754000000000027093e-01,2.445575672628553382e-02
9.753500000000027148e-01,2.440755555689807718e-02
9.753000000000027203e-01,2.437722881456292831e-02
9.752500000000027258e-01,2.436709329350460890e-02
9.752000000000027313e-01,2.437863933470546529e-02
9.751500000000027368e-01,2.441193291208995642e-02
9.751000000000027423e-01,2.446500846665048898e-02
9.750500000000027478e-01,2.453343252082291343e-02
9.750000000000027534e-01,2.461027296922756527e-02
9.749500000000027589e-01,2.468668323920716196e-02
9.749000000000027644e-01,2.475315456857636945e-02
9.748500000000027699e-01,2.480121151297398283e-02
9.748000000000027754e-01,2.482503770306164481e-02
9.747500000000027809e-01,2.482241752104714233e-02
9.747000000000027864e-01,2.479461283317850248e-02
9.746500000000027919e-01,2.474529498477522071e-02
9.746000000000027974e-01,2.467910259290180541e-02
9.745500000000028029e-01,2.461218674325699185e-02
9.745000000000028084e-01,2.454360150106834129e-02
9.744500000000028139e-01,2.446653335033534965e-02
9.744000000000028194e-01,2.438310588795600600e-02
9.743500000000028249e-01,2.429490190561796673e-02
9.743000000000028304e-01,2.420308482361503352e-02
9.742500000000028360e-01,2.410850200174790084e-02
9.742000000000028415e-01,2.401176827690474497e-02
9.741500000000028470e-01,2.391333178778279681e-02
9.741000000000028525e-01,2.381352626642276385e-02
9.740500000000028580e-01,2.371261371751399311e-02
9.740000000000028635e-01,2.361082130900938811e-02
9.739500000000028690e-01,2.350837555175770352e-02
9.739000000000028745e-01,2.340553663032598694e-02
9.738500000000028800e-01,2.330263528861128627e-02
9.738000000000028855e-01,2.320011441659581772e-02
9.737500000000028910e-01,2.309857688191842284e-02
9.737000000000028965e-01,2.299884009504890928e-02
9.736500000000029020e-01,2.290199623001872714e-02
9.736000000000029075e-01,2.280947364800987517e-02
9.735500000000029130e-01,2.272309056459809878e-02
9.735000000000029186e-01,2.264508514458286881e-02
9.734500000000029241e-01,2.259785420909055792e-02
9.734000000000029296e-01,2.256893195677084005e-02
9.733500000000029351e-01,2.255785957038385428e-02
9.733000000000029406e-01,2.256630221080566448e-02
9.732500000000029461e-01,2.259478249784347900e-02
9.732000000000029516e-01,2.264210835889136214e-02
9.731500000000029571e-01,2.270490440988463116e-02
9.731000000000029626e-01,2.277745529183236237e-02
9.730500000000029681e-01,2.285207177537738540e-02
9.730000000000029736e-01,2.292008130422482429e-02
9.729500000000029791e-01,2.297331187582056164e-02
9.729000000000029846e-01,2.300565835141470811e-02
9.728500000000029901e-01,2.301416264131540823e-02
9.728000000000029956e-01,2.299916966128176532e-02
9.727500000000030012e-01,2.296353965265256203e-02
9.727000000000030067e-01,2.291135882883328992e-02
9.726500000000030122e-01,2.285326179472326608e-02
9.726000000000030177e-01,2.279665002900827658e-02
9.725500000000030232e-01,2.273412658148647736e-02
9.725000000000030287e-01,2.266506430954205731e-02
9.724500000000030342e-01,2.259102424004722637e-02
9.724000000000030397e-01,2.251316300280295848e-02
9.723500000000030452e-01,2.243232838929491366e-02
9.723000000000030507e-01,2.234913811137559034e-02
9.722500000000030562e-01,2.226404263769794778e-02
9.722000000000030617e-01,2.217737516691398875e-02
9.721500000000030672e-01,2.208939236357789632e-02
9.721000000000030727e-01,2.200030924789522432e-02
9.720500000000030782e-01,2.191033117397375718e-02
9.720000000000030838e-01,2.181968557500975694e-02
9.719500000000030893e-01,2.172865585733051511e-02
9.719000000000030948e-01,2.163761948504982005e-02
9.718500000000031003e-01,2.154709191187281075e-02
9.718000000000031058e-01,2.145777726067500321e-02
9.717500000000031113e-01,2.137062503451990850e-02
9.717000000000031168e-01,2.128688968924039027e-02
9.716500000000031223e-01,2.120818558426968911e-02
9.716000000000031278e-01,2.113652386392835328e-02
9.715500000000031333e-01,2.108752501206311719e-02
9.715000000000031388e-01,2.106143597937136513e-02
9.714500000000031443e-01,2.105148295131824276e-02
9.714000000000031498e-01,2.105933827578717818e-02
9.713500000000031553e-01,2.108569207793768024e-02
9.713000000000031608e-01,2.112971845966252898e-02
9.712500000000031664e-01,2.118861511989274249e-02
9.712000000000031719e-01,2.125740537245199638e-02
9.711500000000031774e-01,2.132920408297280315e-02
9.711000000000031829e-01,2.139606215538634310e-02
9.710500000000031884e-01,2.145029944968420213e-02
9.710000000000031939e-01,2.148597313225831043e-02
9.709500000000031994e-01,2.149995852291569295e-02
