OMEGA,AMPL
9.926999999999991386e-01,2.427819094696777869e-01
9.927499999999991331e-01,2.580367594668012132e-01
9.927999999999991276e-01,2.781639493592251156e-01
9.928499999999991221e-01,3.082257664248911344e-01
9.928999999999991166e-01,3.654080281187986889e-01
9.929499999999991111e-01,5.456744266080902905e-01
9.929999999999991056e-01,5.745326359636236946e-01
9.930499999999991001e-01,5.992402128645281101e-01
9.930999999999990946e-01,5.871985088034753497e-01
9.931499999999990891e-01,5.804505034800183649e-01
9.931999999999990836e-01,5.753146194922370560e-01
9.932499999999990781e-01,5.697986631259646106e-01
9.932999999999990726e-01,5.641295539373182288e-01
9.933499999999990671e-01,5.583743884400728108e-01
9.933999999999990616e-01,5.525269552919709337e-01
9.934499999999990560e-01,5.465871476092704073e-01
9.934999999999990505e-01,5.405580914201431053e-01
9.935499999999990450e-01,5.344427210164010011e-01
9.935999999999990395e-01,5.282439241125076457e-01
9.936499999999990340e-01,5.219670340338004033e-01
9.936999999999990285e-01,5.156128297722075704e-01
9.937499999999990230e-01,5.096037723454399648e-01
9.937999999999990175e-01,5.037145832361721309e-01
9.938499999999990120e-01,4.977399752537715050e-01
9.938999999999990065e-01,4.916831222297586845e-01
9.939499999999990010e-01,4.855472968442126058e-01
9.939999999999989955e-01,4.793358811806991970e-01
9.940499999999989900e-01,4.730523754068892694e-01
9.940999999999989845e-01,4.667004083382812474e-01
9.941499999999989790e-01,4.602854300801202392e-01
9.941999999999989734e-01,4.538110657742246978e-01
9.942499999999989679e-01,4.472800016696636405e-01
9.942999999999989624e-01,4.406964706665708054e-01
9.943499999999989569e-01,4.340648674220782266e-01
9.943999999999989514e-01,4.278282524046876922e-01
9.944499999999989459e-01,4.216090924463474776e-01
9.944999999999989404e-01,4.153395563782750766e-01
9.945499999999989349e-01,4.090252085532227744e-01
9.945999999999989294e-01,4.026739611103430927e-01
9.946499999999989239e-01,3.962880712927914773e-01
9.946999999999989184e-01,3.898729462196467987e-01
9.947499999999989129e-01,3.834341738114417364e-01
9.947999999999989074e-01,3.769774220681705312e-01
9.948499999999989019e-01,3.705084074790842563e-01
9.948999999999988963e-01,3.640328531261189382e-01
9.949499999999988908e-01,3.575564426021429765e-01
9.949999999999988853e-01,3.510847677205454764e-01
9.950499999999988798e-01,3.449191131217499429e-01
9.950999999999988743e-01,3.388649967367547422e-01
9.951499999999988688e-01,3.328162554861938127e-01
9.951999999999988633e-01,3.267776928903093903e-01
9.952499999999988578e-01,3.207537090849075234e-01
9.952999999999988523e-01,3.147482334167092111e-01
9.953499999999988468e-01,3.087646649971874102e-01
9.953999999999988413e-01,3.028058273547505341e-01
9.954499999999988358e-01,2.968739467732842696e-01
9.954999999999988303e-01,2.909706633780547169e-01
9.955499999999988248e-01,2.850970856601241499e-01
9.955999999999988193e-01,2.792539004871568142e-01
9.956499999999988137e-01,2.734415550019890784e-01
9.956999999999988082e-01,2.677756788065982496e-01
9.957499999999988027e-01,2.623180019083320991e-01
9.957999999999987972e-01,2.568765266511826573e-01
9.958499999999987917e-01,2.514531276552961492e-01
9.958999999999987862e-01,2.460514406766582118e-01
9.959499999999987807e-01,2.406774879887843832e-01
9.959999999999987752e-01,2.353402543798879254e-01
9.960499999999987697e-01,2.300521118462941217e-01
9.960999999999987642e-01,2.248289677161661448e-01
9.961499999999987587e-01,2.196900243715195489e-01
9.961999999999987532e-01,2.146570515206498164e-01
9.962499999999987477e-01,2.097531528625867780e-01
9.962999999999987422e-01,2.050011047438980993e-01
9.963499999999987367e-01,2.004214587806912029e-01
9.963999999999987311e-01,1.960307124542375878e-01
9.964499999999987256e-01,1.918398752865458357e-01
9.964999999999987201e-01,1.878537197821278093e-01
9.965499999999987146e-01,1.840708589916445481e-01
9.965999999999987091e-01,1.804845859478143577e-01
9.966499999999987036e-01,1.770842387085242442e-01
9.966999999999986981e-01,1.738642617927191047e-01
9.967499999999986926e-01,1.708112210584065427e-01
9.967999999999986871e-01,1.679017267222023546e-01
9.968499999999986816e-01,1.651226080346499259e-01
9.968999999999986761e-01,1.624619530507944720e-01
9.969499999999986706e-01,1.599092340899483378e-01
9.969999999999986651e-01,1.574552756975797496e-01
9.970499999999986596e-01,1.550921436020289701e-01
9.970999999999986541e-01,1.528129957376446746e-01
9.971499999999986485e-01,1.506119205907241465e-01
9.971999999999986430e-01,1.484837819932540437e-01
9.972499999999986375e-01,1.464240754472840023e-01
9.972999999999986320e-01,1.444287974118035889e-01
9.973499999999986265e-01,1.424943267525668744e-01
9.973999999999986210e-01,1.406173196301054029e-01
9.974499999999986155e-01,1.387946076952767394e-01
9.974999999999986100e-01,1.370231031189797499e-01
9.975499999999986045e-01,1.353421656272564277e-01
9.975999999999985990e-01,1.337120581979756861e-01
9.976499999999985935e-01,1.321252259742690394e-01
9.976999999999985880e-01,1.305781021748033954e-01
9.977499999999985825e-01,1.290666716793583413e-01
9.977999999999985770e-01,1.275863165163069468e-01
9.978499999999985715e-01,1.261316507039962342e-01
9.978999999999985659e-01,1.246963492272266522e-01
9.979499999999985604e-01,1.232729862091826722e-01
9.979999999999985549e-01,1.218529113648681994e-01
9.980499999999985494e-01,1.204274827363865652e-01
9.980999999999985439e-01,1.190029065032046918e-01
9.981499999999985384e-01,1.175503727675655669e-01
9.981999999999985329e-01,1.160571919252386952e-01
9.982499999999985274e-01,1.145116559879617579e-01
9.982999999999985219e-01,1.129043720339064499e-01
9.983499999999985164e-01,1.112302652587656149e-01
9.983999999999985109e-01,1.094908194928004286e-01
9.984499999999985054e-01,1.076961140612579249e-01
9.984999999999984999e-01,1.058660001206905010e-01
9.985499999999984944e-01,1.040296661425228059e-01
9.985999999999984889e-01,1.022230330607495213e-01
9.986499999999984833e-01,1.004839876983948943e-01
9.986999999999984778e-01,9.884632071676520415e-02
9.987499999999984723e-01,9.733403206579201161e-02
9.987999999999984668e-01,9.595788949096113740e-02
9.988499999999984613e-01,9.471542573680932775e-02
9.988999999999984558e-01,9.359413532452451334e-02
9.989499999999984503e-01,9.257628660834989198e-02
9.989999999999984448e-01,9.165716911509862175e-02
9.990499999999984393e-01,9.081102900037379966e-02
9.990999999999984338e-01,9.001746232885578236e-02
9.991499999999984283e-01,8.926607393947058600e-02
9.991999999999984228e-01,8.854900047662900286e-02
9.992499999999984173e-01,8.786034918591102694e-02
9.992999999999984118e-01,8.719571733185713103e-02
9.993499999999984063e-01,8.655180653109348365e-02
9.993999999999984007e-01,8.592612154768075605e-02
9.994499999999983952e-01,8.531673863498258348e-02
9.994999999999983897e-01,8.472212540263705793e-02
9.995499999999983842e-01,8.414099814318370951e-02
9.995999999999983787e-01,8.357220385023844678e-02
9.996499999999983732e-01,8.301461768599011082e-02
9.996999999999983677e-01,8.246704761033796238e-02
9.997499999999983622e-01,8.192813948612517883e-02
9.997999999999983567e-01,8.139627755119070718e-02
9.998499999999983512e-01,8.086947641852201829e-02
9.998999999999983457e-01,8.034526243482421892e-02
9.999499999999983402e-01,7.982054520097066341e-02
9.999999999999983347e-01,7.929148543218535183e-02
